order_id,customer_id,product_id,order_date,quantity,unit_price,order_status,revenue
O01268,C185,P013,2026-02-13,1,4011.81,Completed,4011.81
O01269,C056,P017,2026-05-08,2,6203.54,Completed,12407.08
O01270,C337,P009,2026-07-01,1,2813.88,Completed,2813.88
O01271,C086,P037,2026-01-23,1,5429.68,Completed,5429.68
O01272,C289,P033,2026-07-24,2,2896.4,Completed,5792.8
O01273,C386,P020,2026-06-19,2,1820.46,Completed,3640.92
O01274,C221,P039,2026-02-24,1,610.99,Completed,610.99
O01275,C006,P011,2026-02-20,1,918.48,Completed,918.48
O01276,C133,P030,2026-04-24,1,2586.92,Cancelled,2586.92
O01277,C262,P016,2026-09-23,2,1011.57,Completed,2023.14
O01278,C286,P021,2026-04-24,1,3572.03,Pending,3572.03
O01279,C229,P026,2026-07-11,1,1994.05,Completed,1994.05
O01280,C201,P036,2026-08-26,1,1134.61,Completed,1134.61
O01281,C396,P002,2026-09-14,2,2814.37,Completed,5628.74
O01282,C078,P025,2026-06-26,1,1054.56,Completed,1054.56
O01283,C013,P026,2026-09-05,3,1994.05,Completed,5982.15
O01284,C054,P017,2026-06-01,1,6203.54,Cancelled,6203.54
O01285,C213,P035,2026-02-13,2,6423.94,Completed,12847.88
O01286,C060,P032,2026-03-14,2,1798.36,Completed,3596.72
O01287,C179,P029,2026-06-09,2,1836.7,Completed,3673.4
O01288,C176,P003,2026-08-22,2,1604.77,Completed,3209.54
O01289,C106,P009,2026-09-24,1,2813.88,Completed,2813.88
O01290,C248,P011,2026-06-28,2,918.48,Completed,1836.96
O01291,C244,P021,2026-02-19,2,3572.03,Completed,7144.06
O01292,C225,P018,2026-08-20,4,2068.89,Completed,8275.56
O01293,C164,P022,2026-02-04,3,5974.06,Cancelled,17922.18
O01294,C154,P025,2026-01-23,2,1054.56,Completed,2109.12
O01295,C364,P015,2026-02-28,1,639.35,Completed,639.35
O01296,C012,P001,2026-06-25,4,4773.29,Completed,19093.16
O01297,C332,P024,2026-02-25,1,2792.31,Completed,2792.31
O01298,C347,P039,2026-03-26,1,610.99,Completed,610.99
O01299,C380,P025,2026-05-05,2,1054.56,Completed,2109.12
O01300,C265,P014,2026-03-31,1,3682.56,Cancelled,3682.56
O01301,C283,P032,2026-03-23,2,1798.36,Completed,3596.72
O01302,C170,P035,2026-08-07,2,6423.94,Completed,12847.88
O01303,C237,P006,2026-04-29,1,6325.48,Completed,6325.48
O01304,C208,P014,2026-04-05,1,3682.56,Completed,3682.56
O01305,C096,P017,2026-08-10,2,6203.54,Completed,12407.08
O01306,C203,P030,2026-01-15,1,2586.92,Completed,2586.92
O01307,C378,P009,2026-04-12,2,2813.88,Pending,5627.76
O01308,C231,P035,2026-08-08,4,6423.94,Completed,25695.76
O01309,C200,P029,2026-01-03,3,1836.7,Completed,5510.1
O01310,C361,P039,2026-04-20,3,610.99,Completed,1832.97
O01311,C106,P020,2026-05-23,1,1820.46,Completed,1820.46
O01312,C386,P015,2026-02-02,1,639.35,Completed,639.35
O01313,C296,P038,2026-02-22,1,3361.83,Completed,3361.83
O01314,C275,P007,2026-04-06,2,1191.82,Completed,2383.64
O01315,C188,P016,2026-06-16,1,1011.57,Completed,1011.57
O01316,C101,P032,2026-08-23,2,1798.36,Completed,3596.72
O01317,C059,P037,2026-05-15,1,5429.68,Completed,5429.68
O01318,C344,P001,2026-09-08,1,4773.29,Completed,4773.29
O01319,C271,P003,2026-06-10,1,1604.77,Completed,1604.77
O01320,C306,P004,2026-07-18,1,5723.82,Completed,5723.82
O01321,C313,P033,2026-07-20,3,2896.4,Cancelled,8689.2
O01322,C301,P017,2026-02-28,2,6203.54,Completed,12407.08
O01323,C179,P039,2026-06-30,1,610.99,Completed,610.99
O01324,C235,P012,2026-03-30,1,2085.26,Completed,2085.26
O01325,C345,P023,2026-06-02,1,3447.6,Cancelled,3447.6
O01326,C315,P025,2026-02-13,1,1054.56,Completed,1054.56
O01327,C345,P020,2026-03-10,1,1820.46,Cancelled,1820.46
O01328,C161,P019,2026-03-02,1,849.29,Completed,849.29
O01329,C123,P040,2026-06-06,2,933.0,Completed,1866.0
O01330,C060,P011,2026-04-04,1,918.48,Completed,918.48
O01331,C192,P017,2026-03-14,1,6203.54,Completed,6203.54
O01332,C262,P019,2026-07-18,1,849.29,Completed,849.29
O01333,C215,P008,2026-03-12,2,1763.75,Completed,3527.5
O01334,C295,P021,2026-07-16,1,3572.03,Completed,3572.03
O01335,C217,P026,2026-04-06,2,1994.05,Completed,3988.1
O01336,C250,P022,2026-03-30,1,5974.06,Cancelled,5974.06
O01337,C285,P025,2026-03-27,3,1054.56,Completed,3163.68
O01338,C251,P035,2026-05-28,2,6423.94,Completed,12847.88
O01339,C072,P034,2026-04-06,1,5352.74,Completed,5352.74
O01340,C162,P002,2026-08-19,2,2814.37,Cancelled,5628.74
O01341,C318,P021,2026-01-28,1,3572.03,Completed,3572.03
O01342,C184,P023,2026-01-05,1,3447.6,Completed,3447.6
O01343,C249,P011,2026-03-11,1,918.48,Completed,918.48
O01344,C100,P003,2026-07-16,1,1604.77,Completed,1604.77
O01345,C288,P009,2026-09-16,1,2813.88,Completed,2813.88
O01346,C335,P013,2026-09-11,1,4011.81,Completed,4011.81
O01347,C210,P023,2026-09-09,2,3447.6,Completed,6895.2
O01348,C213,P030,2026-08-16,1,2586.92,Completed,2586.92
O01349,C251,P004,2026-03-27,1,5723.82,Completed,5723.82
O01350,C043,P018,2026-01-16,1,2068.89,Completed,2068.89
O01351,C390,P014,2026-04-23,3,3682.56,Pending,11047.68
O01352,C150,P031,2026-01-17,1,1648.21,Completed,1648.21
O01353,C141,P021,2026-04-26,1,3572.03,Completed,3572.03
O01354,C276,P011,2026-05-28,1,918.48,Pending,918.48
O01355,C087,P031,2026-08-23,3,1648.21,Cancelled,4944.63
O01356,C290,P027,2026-09-11,3,2263.36,Completed,6790.08
O01357,C282,P022,2026-09-19,2,5974.06,Completed,11948.12
O01358,C058,P013,2026-02-28,1,4011.81,Cancelled,4011.81
O01359,C138,P040,2026-07-07,1,933.0,Pending,933.0
O01360,C278,P018,2026-01-22,1,2068.89,Completed,2068.89
O01361,C390,P002,2026-08-14,2,2814.37,Completed,5628.74
O01362,C280,P011,2026-04-22,3,918.48,Completed,2755.44
O01363,C218,P010,2026-02-22,1,1739.65,Completed,1739.65
O01364,C377,P021,2026-05-07,3,3572.03,Completed,10716.09
O01365,C153,P032,2026-01-17,1,1798.36,Completed,1798.36
O01366,C231,P018,2026-05-15,2,2068.89,Completed,4137.78
O01367,C179,P014,2026-02-14,1,3682.56,Completed,3682.56
O01368,C225,P004,2026-03-02,1,5723.82,Completed,5723.82
O01369,C398,P029,2026-05-02,1,1836.7,Completed,1836.7
O01370,C108,P010,2026-06-29,1,1739.65,Completed,1739.65
O01371,C364,P037,2026-08-08,1,5429.68,Completed,5429.68
O01372,C085,P019,2026-03-13,1,849.29,Completed,849.29
O01373,C106,P023,2026-04-16,1,3447.6,Completed,3447.6
O01374,C031,P036,2026-06-29,2,1134.61,Completed,2269.22
O01375,C273,P010,2026-05-24,1,1739.65,Completed,1739.65
O01376,C306,P015,2026-03-28,1,639.35,Pending,639.35
O01377,C166,P015,2026-05-30,1,639.35,Completed,639.35
O01378,C149,P016,2026-05-17,1,1011.57,Completed,1011.57
O01379,C264,P027,2026-02-18,1,2263.36,Pending,2263.36
O01380,C070,P024,2026-07-30,1,2792.31,Completed,2792.31
O01381,C031,P005,2026-05-22,2,2624.22,Completed,5248.44
O01382,C336,P027,2026-03-06,1,2263.36,Pending,2263.36
O01383,C360,P003,2026-03-09,2,1604.77,Completed,3209.54
O01384,C128,P025,2026-03-16,2,1054.56,Completed,2109.12
O01385,C365,P037,2026-06-14,2,5429.68,Completed,10859.36
O01386,C127,P024,2026-07-21,2,2792.31,Completed,5584.62
O01387,C251,P036,2026-03-14,4,1134.61,Completed,4538.44
O01388,C296,P034,2026-05-18,2,5352.74,Cancelled,10705.48
O01389,C322,P028,2026-08-01,2,3265.62,Completed,6531.24
O01390,C193,P039,2026-08-20,1,610.99,Completed,610.99
O01391,C039,P010,2026-02-17,3,1739.65,Completed,5218.95
O01392,C207,P022,2026-09-21,3,5974.06,Completed,17922.18
O01393,C384,P035,2026-05-23,3,6423.94,Completed,19271.82
O01394,C356,P017,2026-07-08,1,6203.54,Completed,6203.54
O01395,C233,P023,2026-09-07,2,3447.6,Cancelled,6895.2
O01396,C168,P026,2026-01-02,3,1994.05,Completed,5982.15
O01397,C397,P003,2026-02-17,2,1604.77,Completed,3209.54
O01398,C375,P021,2026-08-23,3,3572.03,Completed,10716.09
O01399,C326,P005,2026-07-03,1,2624.22,Completed,2624.22
O01400,C033,P039,2026-07-23,4,610.99,Completed,2443.96
